Allocation,Patron Department,Patron Email,Renewal Count,Actual Start,Scheduled End,Actual End,Duration,Resource Count,Summary
7685149,VIZD,@inside.fixture.edu,1,12/02/2024 8:23 AM,12/12/2024 9:30 PM,12/12/2024 1:06 PM,880980,21,Returned: BENQ DATA PROJECTOR - BENQ PROJ-104431 | INSTA360 X4 BATTERY - INSTA X4 BATT-104432 | ZOOM H5 RECORDER - ZOOM H5-104433 | EPSON PROJECTOR - EPSON PROJ-104434 | MACBOOK AIR M3 CHARGER - MBA M3 CHRG-104435 | MANFROTTO TRIPOD CASE - MANFRO CASE-104436 | META QUEST CHARGING CABLE - MQUEST CABLE-104437 | INSTA360 X4 BATTERY - INSTA X4 BATT-104438 | WACOM CINTIQ TABLET - WACOM CINTIQ-104439 | OLYMPUS 12-40mm LENS - OLY 1240 LENS-104440 | WACOM CINTIQ TABLET - WACOM CINTIQ-104441 | META QUEST HEADSET - MQUEST HS-104442 | DELL XPS LAPTOP CHARGER - DELL XPS CHRG-104443 | GODOX POWER SUPPLY - GODOX PSU-104444 | BENQ DATA PROJECTOR - BENQ PROJ-104445 | META QUEST HEADSET - MQUEST HS-104446 | OLYMPUS OM-D E-M1 BODY - OLY EM1-104447 | USB-C TO HDMI ADAPTER - USBC HDMI-104448 | RODE WIRELESS MIC - RODE WIRELESS-104449 | AUDIO-TECHNICA HEADPHONES - AT HEADPHONES-104450 | USB KEYBOARD - USB KYBD-104451 | 
6507321,,@fixture.edu,0,12/02/2024 8:18 AM,12/02/2024 2:00 PM,12/02/2024 2:32 PM,22440,6,Returned: DELL XPS LAPTOP CHARGER - DELL XPS CHRG-104452 | FUJIFILM X-T5 BATTERY - FUJI XT5 BATT-104453 | NIKON Z6 III CAMERA CASE - NIKON Z6III CASE-104454 | GODOX LED LIGHT PANEL - GODOX LED-104455 | WACOM CINTIQ PEN - WACOM CINTIQ PEN-104456 | SANDISK 128GB SD CARD - SANDISK 128SD-104457 | 
5674183,,@inside.fixture.edu,0,12/02/2024 9:46 AM,12/13/2024 2:30 PM,12/09/2024 6:39 PM,636780,2,Returned: META QUEST CHARGING CABLE - MQUEST CABLE-104458 | MANFROTTO TRIPOD CASE - MANFRO CASE-104459 | 
2164686,,@inside.fixture.edu,0,12/02/2024 10:38 AM,12/06/2024 9:30 PM,12/06/2024 9:24 AM,341160,1,Returned: NIKON Z6 III BATTERY - NIKON Z6III BATT-104460 | 
5682940,,@inside.fixture.edu,1,12/02/2024 10:58 AM,12/09/2024 9:30 PM,12/09/2024 9:24 PM,642360,1,Returned: USB-C MULTIPORT HUB - USBC HUB-104461 | 
6891254,,@inside.fixture.edu,1,12/02/2024 12:21 PM,12/10/2024 9:30 PM,12/11/2024 7:08 PM,802020,1,Returned: DELL XPS LAPTOP CHARGER - DELL XPS CHRG-104462 | 
9546409,,@fixture.edu,0,12/02/2024 1:05 PM,12/02/2024 9:30 PM,12/02/2024 1:06 PM,60,1,Returned: GODOX LIGHT STAND - GODOX STAND-104463 | 
7705490,,@fixture.edu,1,12/02/2024 2:06 PM,12/12/2024 9:30 PM,12/02/2024 3:00 PM,3240,17,Returned: FUJIFILM X-T5 BODY - FUJI XT5-104464 | LAPTOP SLEEVE CASE - LAPTOP SLEEVE-104465 | PANASONIC S5 II BATTERY CHARGER - PANA S5II CHRG-104466 | RODE MIC BATTERY - RODE MIC BATT-104467 | WACOM ONE TABLET - WACOM ONE-104468 | META QUEST CHARGING CABLE - MQUEST CABLE-104469 | META QUEST HEADSET - MQUEST HS-104470 | ZOOM H5 RECORDER CASE - ZOOM H5 CASE-104471 | OLYMPUS 12-40mm LENS - OLY 1240 LENS-104472 | USB KEYBOARD - USB KYBD-104473 | XLR CABLE 15FT - XLR15-104474 | XLR CABLE 15FT - XLR15-104475 | MANFROTTO TRIPOD CASE - MANFRO CASE-104476 | ZOOM H5 RECORDER CASE - ZOOM H5 CASE-104477 | INSTA360 X4 BATTERY - INSTA X4 BATT-104478 | EQUIPMENT CRATE 12x12 - CRATE12-104479 | FUJIFILM X-T5 BODY - FUJI XT5-104480 | 
9996207,ANIM,@inside.fixture.edu,1,12/02/2024 4:43 PM,12/04/2024 9:30 PM,12/05/2024 11:37 AM,240840,4,Returned: BENQ DATA PROJECTOR - BENQ PROJ-104481 | DELL XPS LAPTOP CHARGER - DELL XPS CHRG-104482 | INSTA360 X4 CASE - INSTA X4 CASE-104483 | LOGITECH WEBCAM - LOGI WEBCAM-104484 | 
6555772,GNRL,@inside.fixture.edu,1,12/02/2024 5:03 PM,12/13/2024 9:30 PM,12/16/2024 8:47 AM,1179840,4,Returned: MANFROTTO TRIPOD CASE - MANFRO CASE-104485 | LOGITECH WEBCAM - LOGI WEBCAM-104486 | INSTA360 X4 BATTERY - INSTA X4 BATT-104487 | DELL XPS LAPTOP - DELL XPS-104488 | 
1463060,VIZD,@inside.fixture.edu,0,12/02/2024 6:32 PM,12/05/2024 9:30 PM,12/03/2024 3:22 PM,75000,9,Returned: META QUEST HEADSET - MQUEST HS-104489 | OLYMPUS OM-D E-M1 BODY - OLY EM1-104490 | WACOM CINTIQ PEN - WACOM CINTIQ PEN-104491 | FUJIFILM X-T5 BODY - FUJI XT5-104492 | SANDISK 64GB SD CARD - SANDISK 64SD-104493 | MACBOOK AIR M3 CHARGER - MBA M3 CHRG-104494 | CARD READER - CARDRDR-104495 | INSTA360 X4 CASE - INSTA X4 CASE-104496 | NIKON Z6 III CAMERA CASE - NIKON Z6III CASE-104497 | 
2935113,VIZD,@inside.fixture.edu,0,12/02/2024 8:11 PM,12/05/2024 9:30 PM,12/03/2024 3:22 PM,69060,2,Returned: INSTA360 X4 CAMERA - INSTA X4-104498 | HDMI CABLE 10FT - HDMI10-104499 | 
5382463,CRFT,@inside.fixture.edu,1,12/03/2024 10:42 AM,12/13/2024 9:30 PM,12/13/2024 8:05 AM,854580,3,Returned: FUJIFILM X-T5 BODY - FUJI XT5-104500 | AUDIO-TECHNICA HEADPHONES - AT HEADPHONES-104501 | META QUEST CONTROLLER - MQUEST CTRL-104502 | 
3995870,,@fixture.edu,0,12/03/2024 10:51 AM,12/03/2024 9:30 PM,12/03/2024 2:00 PM,11340,1,Returned: AUDIO-TECHNICA HEADPHONES - AT HEADPHONES-104503 | 
5453786,MDIA,@inside.fixture.edu,1,12/03/2024 12:45 PM,12/13/2024 9:30 PM,12/18/2024 3:15 PM,1305000,1,Returned: USB-C TO HDMI ADAPTER - USBC HDMI-104504 | 
1641849,MDIA,@inside.fixture.edu,2,12/03/2024 1:14 PM,12/13/2024 2:30 PM,12/16/2024 8:52 AM,1107480,12,Returned: EPSON PROJECTOR HDMI CABLE - EPSON PROJ HDMI-104505 | HDMI CABLE 10FT - HDMI10-104506 | OLYMPUS OM-D E-M1 BODY - OLY EM1-104507 | PANASONIC S5 II BATTERY CHARGER - PANA S5II CHRG-104508 | XLR CABLE 15FT - XLR15-104509 | USB-C TO HDMI ADAPTER - USBC HDMI-104510 | NIKON Z6 III BATTERY CHARGER - NIKON Z6III CHRG-104511 | LOGITECH WIRELESS MOUSE - LOGI MOUSE-104512 | LOGITECH WIRELESS MOUSE - LOGI MOUSE-104513 | RODE WIRELESS MIC - RODE WIRELESS-104514 | USB-C TO HDMI ADAPTER - USBC HDMI-104515 | MACBOOK AIR M3 LAPTOP - MBA M3-104516 | 
2818692,,@fixture.edu,0,12/03/2024 2:13 PM,12/04/2024 9:30 PM,12/18/2024 8:10 AM,1274220,8,Returned: NIKON Z6 III BATTERY - NIKON Z6III BATT-104517 | NIKON Z6 III MIRRORLESS BODY - NIKON Z6III-104518 | MANFROTTO TRIPOD - MANFRO TRIPOD-104519 | INSTA360 X4 CAMERA - INSTA X4-104520 | LOGITECH WIRELESS MOUSE - LOGI MOUSE-104521 | MACBOOK AIR M3 LAPTOP - MBA M3-104522 | GODOX LED LIGHT PANEL - GODOX LED-104523 | META QUEST HEADSET - MQUEST HS-104524 | 
8290770,,@fixture.edu,0,12/03/2024 2:15 PM,12/03/2024 9:30 PM,12/03/2024 4:41 PM,8760,2,Returned: AUDIO-TECHNICA HEADPHONES - AT HEADPHONES-104525 | MACBOOK AIR CHARGING CABLE - MBA CABLE-104526 | 
6799667,,@inside.fixture.edu,0,12/03/2024 4:07 PM,12/17/2024 9:30 PM,03/04/2025 1:42 PM,7853700,3,Returned: GODOX POWER SUPPLY - GODOX PSU-104527 | LEXAR 128GB CF CARD - LEXAR CF128-104528 | FUJIFILM 18-55mm LENS - FUJI 1855 LENS-104529 | 
6262632,MDIA,@inside.fixture.edu,0,12/03/2024 4:22 PM,12/06/2024 9:30 PM,12/10/2024 1:30 PM,594480,2,Returned: MANFROTTO TRIPOD CASE - MANFRO CASE-104530 | INSTA360 X4 CASE - INSTA X4 CASE-104531 | 
8321474,,@inside.fixture.edu,1,12/03/2024 8:03 PM,12/09/2024 9:30 PM,03/04/2025 11:24 AM,7831260,11,Returned: NIKON Z6 III CAMERA CASE - NIKON Z6III CASE-104532 | HDMI CABLE 10FT - HDMI10-104533 | WACOM CINTIQ TABLET - WACOM CINTIQ-104534 | WACOM CINTIQ TABLET - WACOM CINTIQ-104535 | CARD READER - CARDRDR-104536 | HUION DRAWING TABLET - HUION TABLET-104537 | MACBOOK AIR M3 CHARGER - MBA M3 CHRG-104538 | EPSON PROJECTOR - EPSON PROJ-104539 | FUJIFILM 18-55mm LENS - FUJI 1855 LENS-104540 | LAPTOP SLEEVE CASE - LAPTOP SLEEVE-104541 | WACOM CINTIQ TABLET - WACOM CINTIQ-104542 | 
9580255,STDA,@inside.fixture.edu,0,12/04/2024 9:33 AM,12/04/2024 9:30 PM,12/04/2024 5:53 PM,30000,4,Returned: USB KEYBOARD - USB KYBD-104543 | OLYMPUS 12-40mm LENS - OLY 1240 LENS-104544 | NIKON Z6 III CAMERA CASE - NIKON Z6III CASE-104545 | RODE MIC BATTERY - RODE MIC BATT-104546 | 
2940214,,@inside.fixture.edu,1,12/04/2024 9:58 AM,01/21/2025 6:30 PM,03/04/2025 1:42 PM,7789440,2,Returned: EQUIPMENT CRATE 12x12 - CRATE12-104547 | OLYMPUS OM-D E-M1 BODY - OLY EM1-104548 | 
7462506,,@fixture.edu,0,12/04/2024 10:58 AM,12/04/2024 9:30 PM,12/05/2024 4:25 PM,106020,1,Returned: OLYMPUS 12-40mm LENS - OLY 1240 LENS-104549 | 
4188992,GDES,@inside.fixture.edu,0,12/04/2024 1:55 PM,12/06/2024 9:30 PM,12/09/2024 12:11 PM,425760,1,Returned: MANFROTTO TRIPOD - MANFRO TRIPOD-104550 | 
5273534,,@fixture.edu,0,12/04/2024 2:29 PM,12/04/2024 9:30 PM,12/04/2024 4:58 PM,8940,1,Returned: DELL XPS LAPTOP - DELL XPS-104551 | 
1744682,MDIA,@inside.fixture.edu,1,12/04/2024 3:09 PM,12/10/2024 9:30 PM,12/10/2024 1:57 PM,514080,2,Returned: META QUEST CONTROLLER - MQUEST CTRL-104552 | ZOOM H5 RECORDER CASE - ZOOM H5 CASE-104553 | 
8315831,,@inside.fixture.edu,0,12/09/2024 7:47 AM,12/13/2024 9:30 PM,12/12/2024 8:04 AM,260220,3,Returned: MANFROTTO TRIPOD CASE - MANFRO CASE-104554 | USB-C MULTIPORT HUB - USBC HUB-104555 | META QUEST CHARGING CABLE - MQUEST CABLE-104556 | 
1028374,MOTP,@inside.fixture.edu,0,12/05/2024 8:39 AM,12/05/2024 9:30 PM,12/05/2024 11:46 AM,11220,2,Returned: LAPTOP SLEEVE CASE - LAPTOP SLEEVE-104557 | EXTENSION CORD 10FT - EXTCORD10-104558 | 
9722815,IMAG,@inside.fixture.edu,0,12/05/2024 11:57 AM,12/05/2024 9:30 PM,12/05/2024 3:23 PM,12360,1,Returned: PANASONIC S5 II BATTERY CHARGER - PANA S5II CHRG-104559 | 
4305700,IMAG,@inside.fixture.edu,0,12/05/2024 12:05 PM,12/05/2024 9:30 PM,12/05/2024 3:23 PM,11880,1,Returned: FUJIFILM X-T5 BATTERY - FUJI XT5 BATT-104560 | 
7110622,,@inside.fixture.edu,0,12/05/2024 2:36 PM,12/05/2024 9:30 PM,12/05/2024 4:25 PM,6540,16,Returned: HDMI CABLE 10FT - HDMI10-104561 | USB-C MULTIPORT HUB - USBC HUB-104562 | CARD READER - CARDRDR-104563 | LOGITECH WIRELESS MOUSE - LOGI MOUSE-104564 | GODOX POWER SUPPLY - GODOX PSU-104565 | RODE WIRELESS MIC - RODE WIRELESS-104566 | GODOX POWER SUPPLY - GODOX PSU-104567 | GODOX POWER SUPPLY - GODOX PSU-104568 | FUJIFILM X-T5 BATTERY - FUJI XT5 BATT-104569 | WACOM CINTIQ TABLET - WACOM CINTIQ-104570 | LOGITECH WIRELESS MOUSE - LOGI MOUSE-104571 | NIKON Z6 III MIRRORLESS BODY - NIKON Z6III-104572 | LAPTOP SLEEVE CASE - LAPTOP SLEEVE-104573 | XLR CABLE 15FT - XLR15-104574 | MACBOOK AIR M3 CHARGER - MBA M3 CHRG-104575 | ZOOM H5 RECORDER - ZOOM H5-104576 | 
8235969,VIZD,@inside.fixture.edu,0,12/05/2024 2:42 PM,12/10/2024 9:30 PM,12/16/2024 8:16 AM,927240,7,Returned: META QUEST CONTROLLER - MQUEST CTRL-104577 | FUJIFILM X-T5 BATTERY - FUJI XT5 BATT-104578 | OLYMPUS 12-40mm LENS - OLY 1240 LENS-104579 | SANDISK 128GB SD CARD - SANDISK 128SD-104580 | PANASONIC S5 II BATTERY CHARGER - PANA S5II CHRG-104581 | META QUEST HEADSET - MQUEST HS-104582 | WACOM ONE TABLET - WACOM ONE-104583 | 
2173965,INDD,@inside.fixture.edu,0,12/05/2024 4:25 PM,12/13/2024 2:30 PM,12/10/2024 6:33 PM,439680,5,Returned: LOGITECH WIRELESS MOUSE - LOGI MOUSE-104584 | LAPTOP SLEEVE CASE - LAPTOP SLEEVE-104585 | USB-C MULTIPORT HUB - USBC HUB-104586 | USB-C TO HDMI ADAPTER - USBC HDMI-104587 | HDMI CABLE 10FT - HDMI10-104588 | 
6539837,,@inside.fixture.edu,0,12/05/2024 5:45 PM,12/06/2024 9:30 PM,12/09/2024 8:09 AM,311040,13,Returned: FUJIFILM 18-55mm LENS - FUJI 1855 LENS-104589 | MACBOOK AIR M3 LAPTOP - MBA M3-104590 | FUJIFILM X-T5 BODY - FUJI XT5-104591 | LOGITECH WIRELESS MOUSE - LOGI MOUSE-104592 | META QUEST CONTROLLER - MQUEST CTRL-104593 | MACBOOK AIR M3 CHARGER - MBA M3 CHRG-104594 | RODE MIC BATTERY - RODE MIC BATT-104595 | ZOOM H5 RECORDER CASE - ZOOM H5 CASE-104596 | LOGITECH WEBCAM - LOGI WEBCAM-104597 | EQUIPMENT CRATE 12x12 - CRATE12-104598 | WACOM CINTIQ PEN - WACOM CINTIQ PEN-104599 | HDMI CABLE 10FT - HDMI10-104600 | ZOOM H5 RECORDER - ZOOM H5-104601 | 
6266630,INDD,@inside.fixture.edu,2,12/05/2024 6:02 PM,12/13/2024 9:30 PM,12/16/2024 8:47 AM,917100,2,Returned: EPSON PROJECTOR HDMI CABLE - EPSON PROJ HDMI-104602 | NIKON Z6 III BATTERY - NIKON Z6III BATT-104603 | 
3090865,VIZD,@inside.fixture.edu,1,12/06/2024 11:05 AM,12/12/2024 9:30 PM,12/12/2024 1:04 PM,525540,4,Returned: LOGITECH WEBCAM - LOGI WEBCAM-104604 | SANDISK 128GB SD CARD - SANDISK 128SD-104605 | CARD READER - CARDRDR-104606 | OLYMPUS OM-D E-M1 BODY - OLY EM1-104607 | 
6038571,,@inside.fixture.edu,0,12/06/2024 10:34 AM,12/09/2024 9:30 PM,12/09/2024 12:40 PM,266760,18,Returned: SANDISK 128GB SD CARD - SANDISK 128SD-104608 | FUJIFILM 18-55mm LENS - FUJI 1855 LENS-104609 | OLYMPUS OM-D E-M1 BODY - OLY EM1-104610 | FUJIFILM X-T5 BODY - FUJI XT5-104611 | GODOX POWER SUPPLY - GODOX PSU-104612 | POWER STRIP - PWRSTRIP-104613 | FUJIFILM X-T5 BODY - FUJI XT5-104614 | EXTENSION CORD 10FT - EXTCORD10-104615 | HDMI CABLE 10FT - HDMI10-104616 | NIKON Z6 III BATTERY CHARGER - NIKON Z6III CHRG-104617 | FUJIFILM X-T5 BATTERY - FUJI XT5 BATT-104618 | POWER STRIP - PWRSTRIP-104619 | LAPTOP SLEEVE CASE - LAPTOP SLEEVE-104620 | NIKON Z6 III CAMERA CASE - NIKON Z6III CASE-104621 | FUJIFILM 18-55mm LENS - FUJI 1855 LENS-104622 | LEXAR 128GB CF CARD - LEXAR CF128-104623 | NIKON Z6 III CAMERA CASE - NIKON Z6III CASE-104624 | GODOX LIGHT STAND - GODOX STAND-104625 | 
9508103,,@fixture.edu,0,12/12/2024 7:58 AM,12/17/2024 2:30 PM,12/18/2024 8:14 AM,519360,3,Returned: HDMI CABLE 10FT - HDMI10-104626 | POWER STRIP - PWRSTRIP-104627 | META QUEST CONTROLLER - MQUEST CTRL-104628 | 
6188935,ANIM,@inside.fixture.edu,1,12/06/2024 12:44 PM,12/09/2024 9:30 PM,12/09/2024 7:35 PM,283860,25,Returned: SANDISK 64GB SD CARD - SANDISK 64SD-104629 | META QUEST HEADSET - MQUEST HS-104630 | PANASONIC S5 II BATTERY CHARGER - PANA S5II CHRG-104631 | ZOOM H5 RECORDER CASE - ZOOM H5 CASE-104632 | FUJIFILM X-T5 BODY - FUJI XT5-104633 | USB KEYBOARD - USB KYBD-104634 | META QUEST CHARGING CABLE - MQUEST CABLE-104635 | INSTA360 X4 CAMERA - INSTA X4-104636 | ZOOM H5 RECORDER CASE - ZOOM H5 CASE-104637 | OLYMPUS 12-40mm LENS - OLY 1240 LENS-104638 | MACBOOK AIR CHARGING CABLE - MBA CABLE-104639 | BENQ DATA PROJECTOR - BENQ PROJ-104640 | LEXAR 128GB CF CARD - LEXAR CF128-104641 | WACOM CINTIQ TABLET - WACOM CINTIQ-104642 | FUJIFILM X-T5 BATTERY - FUJI XT5 BATT-104643 | WACOM CINTIQ TABLET - WACOM CINTIQ-104644 | NIKON Z6 III MIRRORLESS BODY - NIKON Z6III-104645 | SANDISK 64GB SD CARD - SANDISK 64SD-104646 | PANASONIC S5 II BATTERY CHARGER - PANA S5II CHRG-104647 | MANFROTTO TRIPOD CASE - MANFRO CASE-104648 | META QUEST HEADSET - MQUEST HS-104649 | USB-C MULTIPORT HUB - USBC HUB-104650 | INSTA360 X4 BATTERY - INSTA X4 BATT-104651 | FUJIFILM X-T5 BATTERY - FUJI XT5 BATT-104652 | SANDISK 64GB SD CARD - SANDISK 64SD-104653 | 
7851696,VIZD,@inside.fixture.edu,0,12/06/2024 12:45 PM,12/09/2024 9:30 PM,12/09/2024 8:20 PM,286500,11,Returned: MACBOOK AIR CHARGING CABLE - MBA CABLE-104654 | EPSON PROJECTOR - EPSON PROJ-104655 | XLR CABLE 15FT - XLR15-104656 | WACOM CINTIQ PEN - WACOM CINTIQ PEN-104657 | DELL XPS LAPTOP CHARGER - DELL XPS CHRG-104658 | INSTA360 X4 CAMERA - INSTA X4-104659 | PANASONIC S5 II BODY - PANA S5II-104660 | ZOOM H5 RECORDER CASE - ZOOM H5 CASE-104661 | XLR CABLE 15FT - XLR15-104662 | SANDISK 64GB SD CARD - SANDISK 64SD-104663 | SANDISK 128GB SD CARD - SANDISK 128SD-104664 | 
6472441,STDA,@inside.fixture.edu,0,12/06/2024 1:51 PM,12/16/2024 11:00 AM,12/16/2024 9:08 AM,847020,17,Returned: FUJIFILM 18-55mm LENS - FUJI 1855 LENS-104665 | INSTA360 X4 CASE - INSTA X4 CASE-104666 | FUJIFILM 18-55mm LENS - FUJI 1855 LENS-104667 | FUJIFILM 18-55mm LENS - FUJI 1855 LENS-104668 | OLYMPUS OM-D E-M1 BODY - OLY EM1-104669 | HDMI CABLE 10FT - HDMI10-104670 | EPSON PROJECTOR - EPSON PROJ-104671 | USB-C TO HDMI ADAPTER - USBC HDMI-104672 | NIKON Z6 III BATTERY CHARGER - NIKON Z6III CHRG-104673 | ZOOM H5 RECORDER - ZOOM H5-104674 | FUJIFILM 18-55mm LENS - FUJI 1855 LENS-104675 | MANFROTTO TRIPOD CASE - MANFRO CASE-104676 | WACOM ONE TABLET - WACOM ONE-104677 | RODE MIC BATTERY - RODE MIC BATT-104678 | INSTA360 X4 BATTERY - INSTA X4 BATT-104679 | DELL XPS LAPTOP CHARGER - DELL XPS CHRG-104680 | USB-C TO HDMI ADAPTER - USBC HDMI-104681 | 
7751158,VIZD,@inside.fixture.edu,0,12/06/2024 2:48 PM,12/06/2024 9:30 PM,12/06/2024 5:49 PM,10860,9,Returned: MANFROTTO TRIPOD CASE - MANFRO CASE-104682 | CARD READER - CARDRDR-104683 | PANASONIC S5 II BATTERY CHARGER - PANA S5II CHRG-104684 | NIKON Z6 III CAMERA CASE - NIKON Z6III CASE-104685 | USB KEYBOARD - USB KYBD-104686 | MACBOOK AIR M3 CHARGER - MBA M3 CHRG-104687 | GODOX POWER SUPPLY - GODOX PSU-104688 | PANASONIC S5 II BODY - PANA S5II-104689 | INSTA360 X4 CASE - INSTA X4 CASE-104690 | 
5960271,ANIM,@inside.fixture.edu,0,12/06/2024 4:36 PM,12/09/2024 9:30 PM,12/09/2024 9:25 PM,276540,10,Returned: MACBOOK AIR CHARGING CABLE - MBA CABLE-104691 | FUJIFILM X-T5 BATTERY - FUJI XT5 BATT-104692 | DELL XPS LAPTOP CHARGER - DELL XPS CHRG-104693 | GODOX LIGHT STAND - GODOX STAND-104694 | FUJIFILM X-T5 BODY - FUJI XT5-104695 | OLYMPUS OM-D E-M1 BODY - OLY EM1-104696 | AUDIO-TECHNICA HEADPHONES - AT HEADPHONES-104697 | WACOM CINTIQ PEN - WACOM CINTIQ PEN-104698 | FUJIFILM X-T5 BATTERY - FUJI XT5 BATT-104699 | META QUEST CONTROLLER - MQUEST CTRL-104700 | 
3135534,MDIA,@inside.fixture.edu,0,12/06/2024 6:20 PM,12/10/2024 9:30 PM,12/10/2024 1:24 PM,327840,1,Returned: INSTA360 X4 BATTERY - INSTA X4 BATT-104701 | 
4218542,SPAC,@inside.fixture.edu,0,12/06/2024 7:42 PM,12/10/2024 9:30 PM,12/16/2024 10:43 AM,831660,8,Returned: NIKON Z6 III CAMERA CASE - NIKON Z6III CASE-104702 | INSTA360 X4 BATTERY - INSTA X4 BATT-104703 | ZOOM H5 RECORDER - ZOOM H5-104704 | WACOM CINTIQ PEN - WACOM CINTIQ PEN-104705 | INSTA360 X4 CASE - INSTA X4 CASE-104706 | FUJIFILM 18-55mm LENS - FUJI 1855 LENS-104707 | USB KEYBOARD - USB KYBD-104708 | EPSON PROJECTOR HDMI CABLE - EPSON PROJ HDMI-104709 | 
8053918,DRAW,@inside.fixture.edu,0,12/07/2024 9:51 AM,12/07/2024 9:30 PM,12/07/2024 2:10 PM,15540,1,Returned: MANFROTTO TRIPOD CASE - MANFRO CASE-104710 | 
7361002,,@inside.fixture.edu,1,12/07/2024 3:42 PM,12/13/2024 2:30 PM,12/13/2024 2:25 PM,513780,5,Returned: EPSON PROJECTOR HDMI CABLE - EPSON PROJ HDMI-104711 | WACOM CINTIQ PEN - WACOM CINTIQ PEN-104712 | MANFROTTO TRIPOD CASE - MANFRO CASE-104713 | POWER STRIP - PWRSTRIP-104714 | GODOX LED LIGHT PANEL - GODOX LED-104715 | 
3919694,MDIA,@inside.fixture.edu,0,12/09/2024 12:19 PM,12/11/2024 9:30 PM,12/11/2024 3:12 PM,183180,4,Returned: AUDIO-TECHNICA HEADPHONES - AT HEADPHONES-104716 | MACBOOK AIR M3 CHARGER - MBA M3 CHRG-104717 | WACOM ONE TABLET - WACOM ONE-104718 | AUDIO-TECHNICA HEADPHONES - AT HEADPHONES-104719 | 
6049101,,@gmail.com,0,12/09/2024 12:58 PM,12/12/2024 9:30 PM,12/17/2024 8:31 AM,675180,8,Returned: MACBOOK AIR M3 CHARGER - MBA M3 CHRG-104720 | MANFROTTO TRIPOD CASE - MANFRO CASE-104721 | EXTENSION CORD 10FT - EXTCORD10-104722 | FUJIFILM X-T5 BATTERY - FUJI XT5 BATT-104723 | LEXAR 128GB CF CARD - LEXAR CF128-104724 | MACBOOK AIR CHARGING CABLE - MBA CABLE-104725 | HUION DRAWING TABLET - HUION TABLET-104726 | OLYMPUS OM-D E-M1 BODY - OLY EM1-104727 | 
7812810,,@inside.fixture.edu,3,12/10/2024 9:48 AM,04/25/2025 6:30 PM,05/27/2025 8:10 AM,14509320,9,Returned: FUJIFILM X-T5 BATTERY - FUJI XT5 BATT-104728 | NIKON Z6 III BATTERY CHARGER - NIKON Z6III CHRG-104729 | NIKON Z6 III CAMERA CASE - NIKON Z6III CASE-104730 | GODOX POWER SUPPLY - GODOX PSU-104731 | INSTA360 X4 BATTERY - INSTA X4 BATT-104732 | XLR CABLE 25FT - XLR25-104733 | GODOX POWER SUPPLY - GODOX PSU-104734 | OLYMPUS 12-40mm LENS - OLY 1240 LENS-104735 | HUION DRAWING TABLET - HUION TABLET-104736 | 
1006810,,@inside.fixture.edu,1,12/09/2024 9:24 PM,12/13/2024 9:30 PM,12/16/2024 8:16 AM,557520,1,Returned: FUJIFILM X-T5 BATTERY - FUJI XT5 BATT-104737 | 
6098175,,@inside.fixture.edu,0,12/10/2024 9:23 AM,12/10/2024 9:30 PM,12/10/2024 2:49 PM,19560,2,Returned: FUJIFILM X-T5 BODY - FUJI XT5-104738 | HDMI CABLE 10FT - HDMI10-104739 | 
5813613,,@fixture.edu,0,12/10/2024 9:44 AM,12/10/2024 9:30 PM,12/10/2024 2:34 PM,17400,1,Returned: EXTENSION CORD 10FT - EXTCORD10-104740 | 
4526280,,@inside.fixture.edu,0,12/10/2024 10:54 AM,12/10/2024 9:30 PM,12/10/2024 1:30 PM,9360,1,Returned: POWER STRIP - PWRSTRIP-104741 | 
8212326,STDA,@inside.fixture.edu,0,12/13/2024 9:47 AM,12/13/2024 9:30 PM,12/16/2024 9:21 AM,257640,19,Returned: SANDISK 64GB SD CARD - SANDISK 64SD-104742 | GODOX LIGHT STAND - GODOX STAND-104743 | MACBOOK AIR M3 CHARGER - MBA M3 CHRG-104744 | MANFROTTO TRIPOD - MANFRO TRIPOD-104745 | ZOOM H5 RECORDER - ZOOM H5-104746 | CARD READER - CARDRDR-104747 | USB-C TO HDMI ADAPTER - USBC HDMI-104748 | INSTA360 X4 CAMERA - INSTA X4-104749 | NIKON Z6 III BATTERY - NIKON Z6III BATT-104750 | DELL XPS LAPTOP - DELL XPS-104751 | META QUEST CONTROLLER - MQUEST CTRL-104752 | XLR CABLE 25FT - XLR25-104753 | RODE MIC BATTERY - RODE MIC BATT-104754 | XLR CABLE 15FT - XLR15-104755 | MACBOOK AIR M3 LAPTOP - MBA M3-104756 | NIKON Z6 III BATTERY - NIKON Z6III BATT-104757 | USB-C TO HDMI ADAPTER - USBC HDMI-104758 | CARD READER - CARDRDR-104759 | RODE WIRELESS MIC - RODE WIRELESS-104760 | 
6406444,,@inside.fixture.edu,1,12/10/2024 2:27 PM,12/12/2024 9:30 PM,12/12/2024 3:29 PM,176520,1,Returned: EPSON PROJECTOR - EPSON PROJ-104761 | 
